id,timestamp,source_ip,destination_ip,protocol,threat_level
1088,2024-01-01 01:27:00,26.16.35.46,135.122.150.81,HTTPS,high
1089,2024-01-01 01:28:00,9.94.130.159,130.70.67.99,ICMP,high
1090,2024-01-01 01:29:00,62.230.139.54,107.124.247.217,TCP,high
1091,2024-01-01 01:30:00,110.0.41.158,54.175.112.120,ICMP,low
1092,2024-01-01 01:31:00,190.100.209.121,17.10.90.55,TCP,low
1093,2024-01-01 01:32:00,65.131.39.100,117.117.16.171,UDP,high
1094,2024-01-01 01:33:00,100.144.34.3,135.122.150.81,ICMP,high
1095,2024-01-01 01:34:00,223.50.223.149,209.224.225.98,TCP,high
1096,2024-01-01 01:35:00,156.8.62.24,198.112.42.77,ICMP,critical
1097,2024-01-01 01:36:00,62.230.139.54,135.122.150.81,HTTP,low
1098,2024-01-01 01:37:00,110.0.41.158,40.113.18.153,HTTPS,medium
1099,2024-01-01 01:38:00,97.76.191.181,93.117.76.140,UDP,critical
1100,2024-01-01 01:39:00,100.144.34.3,52.145.112.142,HTTP,low
1101,2024-01-01 01:40:00,180.113.122.44,12.95.5.194,TCP,critical
1102,2024-01-01 01:41:00,142.108.31.200,17.10.90.55,HTTP,high
1103,2024-01-01 01:42:00,30.247.177.81,120.132.1.114,UDP,critical
1104,2024-01-01 01:43:00,223.50.223.149,42.26.147.8,HTTP,critical
1105,2024-01-01 01:44:00,89.145.16.105,2.219.125.29,UDP,critical
1106,2024-01-01 01:45:00,124.163.215.74,140.116.41.74,TCP,medium
1107,2024-01-01 01:46:00,43.206.132.118,42.26.147.8,ICMP,high
1108,2024-01-01 01:47:00,218.47.105.25,164.79.84.146,HTTP,low
1109,2024-01-01 01:48:00,50.69.215.217,211.221.16.39,HTTPS,critical
1110,2024-01-01 01:49:00,218.47.105.25,53.152.123.44,HTTPS,low
1111,2024-01-01 01:50:00,30.247.177.81,79.195.95.193,TCP,medium
1112,2024-01-01 01:51:00,110.0.41.158,68.90.155.223,ICMP,low
1113,2024-01-01 01:52:00,112.122.189.210,54.175.112.120,ICMP,medium
1114,2024-01-01 01:53:00,65.171.28.84,6.34.147.167,HTTP,critical
1115,2024-01-01 01:54:00,156.198.126.96,164.79.84.146,ICMP,high
1116,2024-01-01 01:55:00,100.144.34.3,126.33.146.99,ICMP,critical
1117,2024-01-01 01:56:00,50.69.215.217,117.117.16.171,ICMP,medium
1118,2024-01-01 01:57:00,194.2.107.123,17.56.206.79,ICMP,low
1119,2024-01-01 01:58:00,113.210.42.52,15.127.192.56,UDP,high
1120,2024-01-01 01:59:00,30.247.177.81,198.112.42.77,ICMP,critical
1121,2024-01-01 02:00:00,218.47.105.25,211.221.16.39,HTTPS,high
1122,2024-01-01 02:01:00,89.145.16.105,179.121.34.7,ICMP,high
1123,2024-01-01 02:02:00,180.113.122.44,189.85.240.69,UDP,low
1124,2024-01-01 02:03:00,193.14.202.175,188.136.246.170,HTTP,medium
1125,2024-01-01 02:04:00,193.14.202.175,167.7.157.210,HTTPS,medium
1126,2024-01-01 02:05:00,42.122.236.15,117.117.16.171,ICMP,high
1127,2024-01-01 02:06:00,142.108.31.200,6.93.2.197,UDP,high
1128,2024-01-01 02:07:00,42.122.236.15,52.145.112.142,UDP,low
1129,2024-01-01 02:08:00,150.83.8.126,66.9.20.163,HTTP,low
1130,2024-01-01 02:09:00,112.122.189.210,79.195.95.193,UDP,low
1131,2024-01-01 02:10:00,184.104.146.176,73.172.92.79,HTTP,critical
1132,2024-01-01 02:11:00,218.47.105.25,78.43.233.6,UDP,critical
1133,2024-01-01 02:12:00,110.0.41.158,189.85.240.69,ICMP,critical
1134,2024-01-01 02:13:00,26.16.35.46,6.93.2.197,TCP,medium
1135,2024-01-01 02:14:00,65.171.28.84,17.56.206.79,HTTPS,medium
1136,2024-01-01 02:15:00,42.122.236.15,128.20.170.177,ICMP,high
1137,2024-01-01 02:16:00,150.83.8.126,164.79.84.146,HTTP,low
1138,2024-01-01 02:17:00,113.210.42.52,107.124.247.217,ICMP,critical
1139,2024-01-01 02:18:00,63.255.84.119,54.175.112.120,HTTP,low
1140,2024-01-01 02:19:00,218.47.105.25,57.93.71.169,HTTPS,critical
1141,2024-01-01 02:20:00,62.230.139.54,15.127.192.56,ICMP,critical
1142,2024-01-01 02:21:00,110.0.41.158,184.20.148.158,HTTP,critical
1143,2024-01-01 02:22:00,163.56.130.96,68.90.155.223,TCP,critical
1144,2024-01-01 02:23:00,17.153.33.115,193.129.199.168,TCP,critical
1145,2024-01-01 02:24:00,88.156.169.214,184.20.148.158,TCP,high
1146,2024-01-01 02:25:00,42.122.236.15,126.33.146.99,TCP,low
1147,2024-01-01 02:26:00,194.2.107.123,120.132.1.114,ICMP,medium
1148,2024-01-01 02:27:00,190.100.209.121,1.161.160.16,TCP,high
1149,2024-01-01 02:28:00,193.30.8.5,57.93.71.169,HTTPS,medium
1150,2024-01-01 02:29:00,163.56.130.96,1.161.160.16,ICMP,low
1151,2024-01-01 02:30:00,43.206.132.118,189.85.240.69,HTTP,medium
1152,2024-01-01 02:31:00,17.153.33.115,107.124.247.217,ICMP,critical
1153,2024-01-01 02:32:00,187.140.90.252,47.110.238.251,UDP,medium
1154,2024-01-01 02:33:00,184.104.146.176,135.122.150.81,UDP,medium
1155,2024-01-01 02:34:00,30.67.241.95,47.110.238.251,ICMP,medium
1156,2024-01-01 02:35:00,190.214.213.165,78.43.233.6,HTTP,critical
1157,2024-01-01 02:36:00,6.175.127.153,40.113.18.153,HTTPS,high
1158,2024-01-01 02:37:00,110.0.41.158,198.112.42.77,HTTP,critical
1159,2024-01-01 02:38:00,156.74.141.162,66.9.20.163,HTTP,low
1160,2024-01-01 02:39:00,112.122.189.210,53.152.123.44,UDP,critical
1161,2024-01-01 02:40:00,97.76.191.181,184.20.148.158,ICMP,critical
1162,2024-01-01 02:41:00,100.144.34.3,190.159.92.143,ICMP,low
1163,2024-01-01 02:42:00,190.100.209.121,190.159.92.143,HTTP,critical
1164,2024-01-01 02:43:00,112.122.189.210,1.161.160.16,HTTPS,low
1165,2024-01-01 02:44:00,6.175.127.153,128.20.170.177,ICMP,medium
1166,2024-01-01 02:45:00,219.89.255.254,117.117.16.171,UDP,medium
1167,2024-01-01 02:46:00,193.30.8.5,153.227.5.209,TCP,critical
1168,2024-01-01 02:47:00,119.141.75.236,211.221.16.39,UDP,low
1169,2024-01-01 02:48:00,119.141.75.236,153.227.5.209,ICMP,medium
1170,2024-01-01 02:49:00,190.214.213.165,93.117.76.140,UDP,high
1171,2024-01-01 02:50:00,6.175.127.153,2.219.125.29,UDP,medium
1172,2024-01-01 02:51:00,193.210.100.45,40.170.156.238,TCP,critical
1173,2024-01-01 02:52:00,36.90.10.17,6.93.2.197,HTTPS,low
1174,2024-01-01 02:53:00,142.108.31.200,17.56.206.79,HTTP,medium
1175,2024-01-01 02:54:00,65.171.28.84,208.117.243.215,HTTPS,medium
1176,2024-01-01 02:55:00,194.2.107.123,52.145.112.142,HTTPS,low
1177,2024-01-01 02:56:00,27.216.250.149,57.93.71.169,HTTPS,low
1178,2024-01-01 02:57:00,17.153.33.115,126.250.170.201,ICMP,low
1179,2024-01-01 02:58:00,9.94.130.159,140.116.41.74,UDP,critical
1180,2024-01-01 02:59:00,63.255.84.119,190.159.92.143,HTTP,critical
1181,2024-01-01 03:00:00,218.47.105.25,54.175.112.120,HTTPS,critical
1182,2024-01-01 03:01:00,193.30.8.5,128.20.170.177,HTTPS,critical
1183,2024-01-01 03:02:00,156.74.141.162,87.174.22.224,UDP,low
1184,2024-01-01 03:03:00,27.216.250.149,208.117.243.215,HTTPS,medium
1185,2024-01-01 03:04:00,156.74.141.162,66.9.20.163,TCP,critical
1186,2024-01-01 03:05:00,193.30.8.5,2.219.125.29,HTTP,high
1187,2024-01-01 03:06:00,17.153.33.115,120.132.1.114,HTTPS,critical
1188,2024-01-01 03:07:00,9.94.130.159,107.124.247.217,HTTPS,critical
1189,2024-01-01 03:08:00,112.122.189.210,79.195.95.193,UDP,high
1190,2024-01-01 03:09:00,27.216.250.149,126.250.170.201,UDP,critical
1191,2024-01-01 03:10:00,97.76.191.181,79.195.95.193,HTTP,medium
1192,2024-01-01 03:11:00,91.102.243.5,42.26.147.8,UDP,high
1193,2024-01-01 03:12:00,156.198.126.96,179.121.34.7,UDP,high
1194,2024-01-01 03:13:00,223.50.223.149,57.87.56.196,HTTPS,critical
1195,2024-01-01 03:14:00,223.50.223.149,53.152.123.44,UDP,high
1196,2024-01-01 03:15:00,9.94.130.159,79.195.95.193,UDP,critical
1197,2024-01-01 03:16:00,26.16.35.46,211.221.16.39,ICMP,low
1198,2024-01-01 03:17:00,193.210.100.45,190.159.92.143,UDP,low
1199,2024-01-01 03:18:00,25.222.169.44,184.20.148.158,ICMP,critical
1200,2024-01-01 03:19:00,190.214.213.165,115.122.161.93,UDP,high
1201,2024-01-01 03:20:00,110.0.41.158,15.127.192.56,HTTP,critical
1202,2024-01-01 03:21:00,7.102.13.41,167.7.157.210,TCP,low
1203,2024-01-01 03:22:00,180.113.122.44,126.33.146.99,ICMP,high
1204,2024-01-01 03:23:00,62.230.139.54,135.122.150.81,ICMP,medium
1205,2024-01-01 03:24:00,36.90.10.17,6.93.2.197,HTTP,medium
1206,2024-01-01 03:25:00,43.206.132.118,211.221.16.39,ICMP,medium
1207,2024-01-01 03:26:00,218.47.105.25,135.122.150.81,HTTP,critical
1208,2024-01-01 03:27:00,30.247.177.81,12.95.5.194,ICMP,low
1209,2024-01-01 03:28:00,27.216.250.149,154.41.192.199,HTTPS,high
1210,2024-01-01 03:29:00,150.83.8.126,179.121.34.7,HTTPS,low
1211,2024-01-01 03:30:00,153.236.40.118,154.41.192.199,HTTPS,medium
1212,2024-01-01 03:31:00,223.50.223.149,209.224.225.98,TCP,medium
1213,2024-01-01 03:32:00,27.216.250.149,2.219.125.29,TCP,medium
1214,2024-01-01 03:33:00,62.230.139.54,6.93.2.197,TCP,medium
1215,2024-01-01 03:34:00,6.175.127.153,190.159.92.143,UDP,critical
1216,2024-01-01 03:35:00,6.175.127.153,40.113.18.153,ICMP,low
1217,2024-01-01 03:36:00,65.171.28.84,153.227.5.209,UDP,medium
1218,2024-01-01 03:37:00,187.140.90.252,93.117.76.140,ICMP,critical
1219,2024-01-01 03:38:00,30.67.241.95,117.117.16.171,HTTP,high
1220,2024-01-01 03:39:00,25.222.169.44,140.116.41.74,HTTPS,medium
1221,2024-01-01 03:40:00,223.50.223.149,193.129.199.168,UDP,medium
1222,2024-01-01 03:41:00,26.16.35.46,6.93.2.197,ICMP,low
1223,2024-01-01 03:42:00,97.76.191.181,190.159.92.143,ICMP,medium
1224,2024-01-01 03:43:00,193.14.202.175,193.129.199.168,ICMP,critical
1225,2024-01-01 03:44:00,25.222.169.44,57.93.71.169,HTTPS,low
1226,2024-01-01 03:45:00,34.121.96.160,6.34.147.167,ICMP,low
1227,2024-01-01 03:46:00,92.197.20.201,53.152.123.44,ICMP,low
1228,2024-01-01 03:47:00,124.163.215.74,220.5.46.128,TCP,critical
1229,2024-01-01 03:48:00,223.50.223.149,179.121.34.7,UDP,low
1230,2024-01-01 03:49:00,97.76.191.181,47.110.238.251,HTTP,high
1231,2024-01-01 03:50:00,180.113.122.44,153.227.5.209,ICMP,high
1232,2024-01-01 03:51:00,43.206.132.118,107.124.247.217,UDP,low
1233,2024-01-01 03:52:00,26.16.35.46,120.132.1.114,HTTP,high
1234,2024-01-01 03:53:00,27.216.250.149,12.95.5.194,TCP,medium
1235,2024-01-01 03:54:00,50.69.215.217,167.7.157.210,ICMP,medium
1236,2024-01-01 03:55:00,156.8.62.24,128.20.170.177,UDP,high
1237,2024-01-01 03:56:00,219.89.255.254,140.116.41.74,UDP,critical
1238,2024-01-01 03:57:00,30.67.241.95,2.219.125.29,HTTP,high
1239,2024-01-01 03:58:00,50.69.215.217,179.121.34.7,HTTP,low
1240,2024-01-01 03:59:00,25.222.169.44,190.159.92.143,HTTP,medium
1241,2024-01-01 04:00:00,34.121.96.160,135.122.150.81,UDP,critical
1242,2024-01-01 04:01:00,153.165.130.71,140.116.41.74,TCP,medium
1243,2024-01-01 04:02:00,194.2.107.123,66.9.20.163,TCP,medium
1244,2024-01-01 04:03:00,194.2.107.123,209.224.225.98,HTTP,medium
1245,2024-01-01 04:04:00,30.67.241.95,189.85.240.69,UDP,medium
1246,2024-01-01 04:05:00,27.216.250.149,188.136.246.170,TCP,critical
1247,2024-01-01 04:06:00,150.83.8.126,52.145.112.142,HTTP,high
1248,2024-01-01 04:07:00,193.30.8.5,73.172.92.79,UDP,critical
1249,2024-01-01 04:08:00,156.8.62.24,208.117.243.215,UDP,critical
1250,2024-01-01 04:09:00,65.131.39.100,53.152.123.44,UDP,medium
1251,2024-01-01 04:10:00,100.144.34.3,198.112.42.77,HTTP,low
1252,2024-01-01 04:11:00,180.113.122.44,66.9.20.163,HTTP,medium
1253,2024-01-01 04:12:00,142.108.31.200,78.43.233.6,HTTP,low
1254,2024-01-01 04:13:00,153.236.40.118,115.122.161.93,TCP,medium
1255,2024-01-01 04:14:00,219.89.255.254,126.33.146.99,ICMP,medium
1256,2024-01-01 04:15:00,6.175.127.153,198.112.42.77,TCP,low
1257,2024-01-01 04:16:00,112.122.189.210,115.122.161.93,UDP,critical
1258,2024-01-01 04:17:00,43.206.132.118,140.116.41.74,UDP,high
1259,2024-01-01 04:18:00,17.153.33.115,209.224.225.98,ICMP,medium
1260,2024-01-01 04:19:00,113.210.42.52,140.116.41.74,TCP,medium
1261,2024-01-01 04:20:00,7.102.13.41,93.117.76.140,TCP,high
1262,2024-01-01 04:21:00,190.100.209.121,115.122.161.93,HTTPS,critical
1263,2024-01-01 04:22:00,42.122.236.15,120.132.1.114,UDP,high
1264,2024-01-01 04:23:00,65.131.39.100,198.112.42.77,HTTPS,medium
1265,2024-01-01 04:24:00,91.102.243.5,68.90.155.223,ICMP,medium
1266,2024-01-01 04:25:00,187.140.90.252,130.70.67.99,UDP,low
1267,2024-01-01 04:26:00,89.145.16.105,6.93.2.197,TCP,low
1268,2024-01-01 04:27:00,30.67.241.95,40.113.18.153,HTTP,low
1269,2024-01-01 04:28:00,193.30.8.5,6.34.147.167,ICMP,critical
1270,2024-01-01 04:29:00,7.102.13.41,6.93.2.197,UDP,medium
1271,2024-01-01 04:30:00,163.56.130.96,57.93.71.169,HTTP,low
1272,2024-01-01 04:31:00,30.67.241.95,17.56.206.79,UDP,low
1273,2024-01-01 04:32:00,153.165.130.71,100.161.236.0,HTTPS,medium
1274,2024-01-01 04:33:00,190.100.209.121,117.117.16.171,HTTP,low
1275,2024-01-01 04:34:00,62.230.139.54,6.34.147.167,ICMP,medium
1276,2024-01-01 04:35:00,65.171.28.84,153.227.5.209,UDP,medium
1277,2024-01-01 04:36:00,30.67.241.95,128.20.170.177,TCP,critical
1278,2024-01-01 04:37:00,194.2.107.123,117.117.16.171,HTTP,high
1279,2024-01-01 04:38:00,7.102.13.41,73.172.92.79,HTTP,critical
1280,2024-01-01 04:39:00,156.8.62.24,193.129.199.168,ICMP,critical
1281,2024-01-01 04:40:00,184.104.146.176,128.20.170.177,UDP,critical
1282,2024-01-01 04:41:00,113.210.42.52,57.87.56.196,UDP,medium
1283,2024-01-01 04:42:00,100.144.34.3,100.161.236.0,TCP,low
1284,2024-01-01 04:43:00,25.222.169.44,47.110.238.251,HTTPS,medium
1285,2024-01-01 04:44:00,9.94.130.159,1.161.160.16,ICMP,high
1286,2024-01-01 04:45:00,26.16.35.46,167.7.157.210,TCP,critical
1287,2024-01-01 04:46:00,184.104.146.176,12.95.5.194,HTTPS,medium
1288,2024-01-01 04:47:00,63.255.84.119,54.175.112.120,ICMP,high
1289,2024-01-01 04:48:00,113.210.42.52,193.129.199.168,TCP,low
1290,2024-01-01 04:49:00,34.121.96.160,153.227.5.209,UDP,high
1291,2024-01-01 04:50:00,193.30.8.5,117.117.16.171,HTTPS,high
1292,2024-01-01 04:51:00,219.89.255.254,107.124.247.217,HTTP,critical
1293,2024-01-01 04:52:00,27.216.250.149,57.87.56.196,HTTP,medium
1294,2024-01-01 04:53:00,150.83.8.126,57.87.56.196,ICMP,medium
1295,2024-01-01 04:54:00,113.210.42.52,78.43.233.6,HTTP,low
1296,2024-01-01 04:55:00,65.150.84.5,6.34.147.167,HTTP,low
1297,2024-01-01 04:56:00,156.8.62.24,12.95.5.194,HTTPS,high
1298,2024-01-01 04:57:00,30.247.177.81,117.117.16.171,TCP,high
1299,2024-01-01 04:58:00,17.153.33.115,87.174.22.224,HTTPS,low
1300,2024-01-01 04:59:00,156.8.62.24,167.7.157.210,HTTP,high
1301,2024-01-01 05:00:00,163.56.130.96,154.41.192.199,HTTP,high
1302,2024-01-01 05:01:00,163.56.130.96,153.227.5.209,HTTP,high
1303,2024-01-01 05:02:00,193.210.100.45,57.93.71.169,HTTP,medium
1304,2024-01-01 05:03:00,156.8.62.24,40.113.18.153,HTTPS,medium
1305,2024-01-01 05:04:00,65.171.28.84,164.79.84.146,ICMP,high
1306,2024-01-01 05:05:00,218.47.105.25,190.159.92.143,UDP,high
1307,2024-01-01 05:06:00,97.76.191.181,140.116.41.74,HTTPS,high
1308,2024-01-01 05:07:00,92.197.20.201,115.122.161.93,HTTP,high
1309,2024-01-01 05:08:00,89.145.16.105,100.161.236.0,TCP,medium
1310,2024-01-01 05:09:00,156.198.126.96,57.93.71.169,ICMP,critical
1311,2024-01-01 05:10:00,25.222.169.44,126.250.170.201,HTTPS,low
1312,2024-01-01 05:11:00,65.171.28.84,6.93.2.197,HTTPS,low
1313,2024-01-01 05:12:00,193.30.8.5,189.85.240.69,HTTPS,critical
1314,2024-01-01 05:13:00,124.163.215.74,1.161.160.16,UDP,medium
1315,2024-01-01 05:14:00,124.163.215.74,140.116.41.74,TCP,high
1316,2024-01-01 05:15:00,6.175.127.153,154.41.192.199,HTTPS,medium
1317,2024-01-01 05:16:00,153.236.40.118,208.117.243.215,HTTP,high
1318,2024-01-01 05:17:00,50.69.215.217,164.79.84.146,HTTP,critical
1319,2024-01-01 05:18:00,153.165.130.71,179.121.34.7,HTTPS,medium
1320,2024-01-01 05:19:00,156.8.62.24,107.124.247.217,HTTPS,medium
1321,2024-01-01 05:20:00,34.121.96.160,52.145.112.142,HTTPS,medium
1322,2024-01-01 05:21:00,180.113.122.44,135.122.150.81,HTTPS,critical
1323,2024-01-01 05:22:00,119.141.75.236,66.9.20.163,HTTP,low
1324,2024-01-01 05:23:00,63.255.84.119,12.95.5.194,UDP,high
1325,2024-01-01 05:24:00,150.83.8.126,6.34.147.167,HTTP,medium
1326,2024-01-01 05:25:00,113.210.42.52,179.121.34.7,TCP,high
1327,2024-01-01 05:26:00,62.230.139.54,220.5.46.128,UDP,medium
1328,2024-01-01 05:27:00,25.222.169.44,42.26.147.8,HTTPS,medium
1329,2024-01-01 05:28:00,110.0.41.158,17.10.90.55,ICMP,low
1330,2024-01-01 05:29:00,27.216.250.149,188.136.246.170,UDP,high
1331,2024-01-01 05:30:00,194.2.107.123,6.93.2.197,ICMP,medium
1332,2024-01-01 05:31:00,156.74.141.162,154.41.192.199,UDP,medium
1333,2024-01-01 05:32:00,97.76.191.181,208.117.243.215,TCP,low
1334,2024-01-01 05:33:00,153.236.40.118,52.145.112.142,HTTPS,critical
1335,2024-01-01 05:34:00,219.89.255.254,42.26.147.8,ICMP,medium
1336,2024-01-01 05:35:00,142.108.31.200,68.90.155.223,TCP,critical
1337,2024-01-01 05:36:00,7.102.13.41,66.9.20.163,ICMP,medium
1338,2024-01-01 05:37:00,100.144.34.3,107.124.247.217,HTTPS,high
1339,2024-01-01 05:38:00,110.0.41.158,167.7.157.210,ICMP,low
1340,2024-01-01 05:39:00,193.30.8.5,188.136.246.170,TCP,low
1341,2024-01-01 05:40:00,30.67.241.95,93.117.76.140,TCP,critical
1342,2024-01-01 05:41:00,193.14.202.175,198.112.42.77,TCP,low
1343,2024-01-01 05:42:00,42.122.236.15,135.122.150.81,ICMP,high
1344,2024-01-01 05:43:00,193.210.100.45,53.152.123.44,HTTP,high
1345,2024-01-01 05:44:00,187.140.90.252,198.112.42.77,HTTP,medium
1346,2024-01-01 05:45:00,65.131.39.100,184.20.148.158,HTTP,high
1347,2024-01-01 05:46:00,219.89.255.254,42.26.147.8,HTTPS,medium
1348,2024-01-01 05:47:00,110.0.41.158,12.95.5.194,TCP,medium
1349,2024-01-01 05:48:00,62.230.139.54,73.172.92.79,HTTPS,medium
1350,2024-01-01 05:49:00,30.67.241.95,190.159.92.143,TCP,low
1351,2024-01-01 05:50:00,113.210.42.52,135.122.150.81,UDP,high
1352,2024-01-01 05:51:00,193.210.100.45,100.161.236.0,HTTP,low
1353,2024-01-01 05:52:00,187.140.90.252,115.122.161.93,UDP,medium
1354,2024-01-01 05:53:00,65.171.28.84,52.145.112.142,UDP,low
1355,2024-01-01 05:54:00,65.131.39.100,184.20.148.158,HTTPS,critical
1356,2024-01-01 05:55:00,97.76.191.181,208.117.243.215,ICMP,critical
1357,2024-01-01 05:56:00,223.50.223.149,153.227.5.209,UDP,low
1358,2024-01-01 05:57:00,17.153.33.115,68.90.155.223,ICMP,medium
1359,2024-01-01 05:58:00,9.94.130.159,209.224.225.98,TCP,high
1360,2024-01-01 05:59:00,180.113.122.44,193.129.199.168,HTTP,high
1361,2024-01-01 06:00:00,184.104.146.176,15.127.192.56,HTTPS,medium
1362,2024-01-01 06:01:00,190.100.209.121,140.116.41.74,TCP,medium
1363,2024-01-01 06:02:00,65.171.28.84,100.161.236.0,HTTPS,critical
1364,2024-01-01 06:03:00,223.50.223.149,198.112.42.77,HTTPS,medium
1365,2024-01-01 06:04:00,30.67.241.95,130.70.67.99,HTTPS,low
1366,2024-01-01 06:05:00,88.156.169.214,1.161.160.16,HTTP,low
1367,2024-01-01 06:06:00,6.175.127.153,40.113.18.153,HTTPS,high
1368,2024-01-01 06:07:00,36.90.10.17,188.136.246.170,TCP,critical
1369,2024-01-01 06:08:00,124.163.215.74,126.250.170.201,ICMP,high
1370,2024-01-01 06:09:00,150.83.8.126,1.161.160.16,UDP,critical
1371,2024-01-01 06:10:00,153.236.40.118,15.127.192.56,HTTPS,critical
1372,2024-01-01 06:11:00,142.108.31.200,52.145.112.142,HTTPS,critical
1373,2024-01-01 06:12:00,156.8.62.24,66.9.20.163,HTTP,medium
1374,2024-01-01 06:13:00,113.210.42.52,179.121.34.7,HTTPS,medium
1375,2024-01-01 06:14:00,113.210.42.52,179.121.34.7,ICMP,low
1376,2024-01-01 06:15:00,65.171.28.84,140.116.41.74,HTTPS,critical
1377,2024-01-01 06:16:00,223.50.223.149,154.41.192.199,ICMP,medium
1378,2024-01-01 06:17:00,7.102.13.41,190.159.92.143,TCP,critical
1379,2024-01-01 06:18:00,6.175.127.153,188.136.246.170,ICMP,low
1380,2024-01-01 06:19:00,223.50.223.149,179.121.34.7,HTTP,high
1381,2024-01-01 06:20:00,7.102.13.41,120.132.1.114,UDP,high
1382,2024-01-01 06:21:00,34.121.96.160,40.170.156.238,HTTPS,medium
1383,2024-01-01 06:22:00,42.122.236.15,68.90.155.223,TCP,low
1384,2024-01-01 06:23:00,156.74.141.162,220.5.46.128,HTTP,critical
1385,2024-01-01 06:24:00,27.216.250.149,100.161.236.0,ICMP,critical
1386,2024-01-01 06:25:00,97.76.191.181,120.132.1.114,HTTPS,critical
1387,2024-01-01 06:26:00,65.150.84.5,47.110.238.251,TCP,high
1388,2024-01-01 06:27:00,36.90.10.17,198.112.42.77,UDP,low
1389,2024-01-01 06:28:00,193.14.202.175,54.175.112.120,ICMP,medium
1390,2024-01-01 06:29:00,91.102.243.5,135.122.150.81,UDP,high
1391,2024-01-01 06:30:00,218.47.105.25,57.93.71.169,UDP,medium
1392,2024-01-01 06:31:00,88.156.169.214,167.7.157.210,UDP,high
1393,2024-01-01 06:32:00,153.165.130.71,42.26.147.8,UDP,medium
1394,2024-01-01 06:33:00,9.94.130.159,115.122.161.93,HTTPS,medium
1395,2024-01-01 06:34:00,62.230.139.54,220.5.46.128,HTTPS,high
1396,2024-01-01 06:35:00,43.206.132.118,66.9.20.163,TCP,medium
1397,2024-01-01 06:36:00,30.67.241.95,66.9.20.163,ICMP,critical
1398,2024-01-01 06:37:00,34.121.96.160,57.93.71.169,HTTP,high
1399,2024-01-01 06:38:00,30.247.177.81,68.90.155.223,ICMP,low
1400,2024-01-01 06:39:00,219.89.255.254,198.112.42.77,UDP,medium
1401,2024-01-01 06:40:00,124.163.215.74,164.79.84.146,UDP,critical
1402,2024-01-01 06:41:00,25.222.169.44,93.117.76.140,TCP,low
1403,2024-01-01 06:42:00,156.8.62.24,209.224.225.98,HTTPS,high
1404,2024-01-01 06:43:00,36.90.10.17,209.224.225.98,UDP,medium
1405,2024-01-01 06:44:00,7.102.13.41,79.195.95.193,HTTPS,medium
1406,2024-01-01 06:45:00,17.153.33.115,115.122.161.93,ICMP,critical
1407,2024-01-01 06:46:00,187.140.90.252,135.122.150.81,TCP,low
1408,2024-01-01 06:47:00,100.144.34.3,73.172.92.79,ICMP,high
1409,2024-01-01 06:48:00,193.14.202.175,40.170.156.238,HTTPS,low
1410,2024-01-01 06:49:00,17.153.33.115,66.9.20.163,HTTPS,medium
1411,2024-01-01 06:50:00,34.121.96.160,15.127.192.56,ICMP,low
1412,2024-01-01 06:51:00,25.222.169.44,154.41.192.199,HTTPS,medium
1413,2024-01-01 06:52:00,25.222.169.44,17.10.90.55,UDP,critical
1414,2024-01-01 06:53:00,156.8.62.24,179.121.34.7,UDP,high
1415,2024-01-01 06:54:00,223.50.223.149,40.113.18.153,ICMP,low
1416,2024-01-01 06:55:00,36.90.10.17,126.250.170.201,HTTPS,high
1417,2024-01-01 06:56:00,9.94.130.159,126.33.146.99,HTTPS,high
1418,2024-01-01 06:57:00,153.236.40.118,153.227.5.209,ICMP,critical
1419,2024-01-01 06:58:00,113.210.42.52,154.41.192.199,HTTP,medium
1420,2024-01-01 06:59:00,150.83.8.126,188.136.246.170,ICMP,critical
1421,2024-01-01 07:00:00,7.102.13.41,153.227.5.209,UDP,high
1422,2024-01-01 07:01:00,124.163.215.74,42.26.147.8,UDP,high
1423,2024-01-01 07:02:00,25.222.169.44,120.132.1.114,HTTPS,low
1424,2024-01-01 07:03:00,27.216.250.149,73.172.92.79,HTTP,medium
1425,2024-01-01 07:04:00,50.69.215.217,211.221.16.39,TCP,low
1426,2024-01-01 07:05:00,190.214.213.165,2.219.125.29,TCP,high
1427,2024-01-01 07:06:00,124.163.215.74,208.117.243.215,HTTPS,medium
1428,2024-01-01 07:07:00,42.122.236.15,57.93.71.169,UDP,high
1429,2024-01-01 07:08:00,43.206.132.118,100.161.236.0,HTTP,medium
1430,2024-01-01 07:09:00,180.113.122.44,115.122.161.93,HTTP,medium
1431,2024-01-01 07:10:00,184.104.146.176,40.170.156.238,HTTP,medium
1432,2024-01-01 07:11:00,97.76.191.181,130.70.67.99,HTTP,high
1433,2024-01-01 07:12:00,156.74.141.162,126.250.170.201,HTTPS,medium
1434,2024-01-01 07:13:00,119.141.75.236,179.121.34.7,TCP,critical
1435,2024-01-01 07:14:00,43.206.132.118,154.41.192.199,UDP,medium
1436,2024-01-01 07:15:00,150.83.8.126,126.33.146.99,HTTPS,high
1437,2024-01-01 07:16:00,153.165.130.71,184.20.148.158,HTTP,critical
1438,2024-01-01 07:17:00,63.255.84.119,54.175.112.120,HTTP,low
1439,2024-01-01 07:18:00,92.197.20.201,130.70.67.99,ICMP,high
1440,2024-01-01 07:19:00,30.247.177.81,153.227.5.209,HTTP,medium
1441,2024-01-01 07:20:00,156.8.62.24,68.90.155.223,HTTP,low
